,id_str,text,lang,created_at,in_reply_to_status_id_str,in_reply_to_user_id_str,in_reply_to_screen_name,"('user', 'id_str')"
140,737253605334474752,After much waiting - Here it is - The Etihad Airways First Class Lounge has opened in Abu Dhabi. https://t.co/mziuuQouTX,en,Mon May 30 12:05:31 +0000 2016,,,,730785555265536001
141,737253626045988864,Vėlavimas šios bendrovės klientams atsirūgs. #easyjet https://t.co/7164WwufrC,lt,Mon May 30 12:05:36 +0000 2016,,,,158724302
142,737253628638048256,@EtihadAirways launches its First Class Lounge and Spa at @adacae Abu Dhabi Airport Terminal 3 More at 7pm @city7TV https://t.co/6kpOTUVQos,en,Mon May 30 12:05:37 +0000 2016,,45621423,EtihadAirways,367015730
143,737253631246770176,@mat_pik haah..xsmpat abis dh dtg lg btmbah.jd klm kabut sikit,in,Mon May 30 12:05:37 +0000 2016,737248087488364544,244793979,mat_pik,257451822
144,737253646530969600,@easyJet if there are planned ATC strikes in France what's the odds of the Liverpool to CDG flight going on the 3rd June?,en,Mon May 30 12:05:41 +0000 2016,,38676903,easyJet,3181038904
145,737253658719604736,RT @miguelhotero: Lufthansa cancela los vuelos a Caracas por el caos económico https://t.co/kxdoY8PSgh vía @el_pais,es,Mon May 30 12:05:44 +0000 2016,,,,92980057
146,737253673114406912,https://t.co/NOsU9dPHLa #iHeartAwards #LadyGaga #TripleThreat,und,Mon May 30 12:05:47 +0000 2016,,,,3336001360
147,737253674515337216,https://t.co/sSfu1CLdeR #iHeartAwards #LadyGaga #TripleThreat,und,Mon May 30 12:05:48 +0000 2016,,,,3336001360
148,737253675442266113,https://t.co/aTNZBQpdon #iHeartAwards #LadyGaga #TripleThreat,und,Mon May 30 12:05:48 +0000 2016,,,,3336001360
149,737253676935483393,"RT @Hopeesperanz: @PetLevrieri @lufthansa vergogna,a parole siamo tutti buoni.Basta spedizioni della morte! @Lufthansa_DE @Lufthansa_USA ma…",it,Mon May 30 12:05:48 +0000 2016,,,,4899411946
150,737253676566384642,https://t.co/EAWxVgqXZW #iHeartAwards #LadyGaga #TripleThreat,und,Mon May 30 12:05:48 +0000 2016,,,,3336001360
151,737253677463965696,"@Schiphol thanks, hopefully @KLM @Delta keeps to the estimated time",en,Mon May 30 12:05:48 +0000 2016,737252754024992768,8279892,Schiphol,732774813220147200
152,737253677795282944,https://t.co/Vb9CVP4twX #iHeartAwards #LadyGaga #TripleThreat,und,Mon May 30 12:05:48 +0000 2016,,,,3336001360
153,737253678902562816,https://t.co/TB5NMbw0EL #iHeartAwards #LadyGaga #TripleThreat,und,Mon May 30 12:05:49 +0000 2016,,,,3336001360
154,737253679909195776,https://t.co/tSIZqoIW7K #iHeartAwards #LadyGaga #TripleThreat,und,Mon May 30 12:05:49 +0000 2016,,,,3336001360
155,737253680999727104,https://t.co/l3zVcPPi5G #iHeartAwards #LadyGaga #TripleThreat,und,Mon May 30 12:05:49 +0000 2016,,,,3336001360
156,737253682081878016,https://t.co/RpVYjkqeM9 #iHeartAwards #LadyGaga #TripleThreat,und,Mon May 30 12:05:49 +0000 2016,,,,3336001360
157,737253683092721664,https://t.co/zJMZbmPPjt #iHeartAwards #LadyGaga #TripleThreat,und,Mon May 30 12:05:50 +0000 2016,,,,3336001360
158,737253693821718528,Lufthansa suspende voos para Venezuela em razão da crise política e econômica no país  https://t.co/QWODi90xMd via @Estadao,pt,Mon May 30 12:05:52 +0000 2016,,,,924366608
159,737253728038838276,RT @falcarazfer: Lufthansa aísla a Venezuela https://t.co/vMLwaaKlvU vía @02B_com,fi,Mon May 30 12:06:00 +0000 2016,,,,2200839317
160,737253729485922304,Lufthansa has cancelled its flights to Venezuela in the latest sign of the country’s growing isolation and economic…,en,Mon May 30 12:06:01 +0000 2016,,,,2148516500
161,737253729997606912,"#TitularesDNELM Lufthansa suspenderá vuelos hacia Caracas desde el 18 de junio, si quiere conocer Alemania, le tocará ir a la Colonia Tovar",es,Mon May 30 12:06:01 +0000 2016,,,,1691284729
162,737253732073787392,VIAJAR ESTÁ DÍFICIL. Lufthansa anunció cese de operaciones en Caracas a partir de junio https://t.co/99Bx72qRRk https://t.co/knaudKuiEa D…,es,Mon May 30 12:06:01 +0000 2016,,,,104311530
163,737253804417163264,RT @all_airlines: KLM: PaulNisner &gt;&gt;any special services to your booking. The electric buggy can be provided at the airport on arrival and…,en,Mon May 30 12:06:19 +0000 2016,,,,733990604754067456
164,737253875464474625,Noticias sector: Lufthansa suspende sus vuelos con Venezuela https://t.co/P5NMOszzbg,es,Mon May 30 12:06:36 +0000 2016,,,,223092912
165,737253903738245120,RT @EtihadAirways: Be pampered in the Six Senses Spa and Style and Shave areas within our new First Class Lounge and Spa #Reimagined https:…,en,Mon May 30 12:06:42 +0000 2016,,,,139677763
166,737253904191127553,@British_Airways queued for literally 2hr while each passenger was checked against register by phone and hand written boarding pass. Insane,en,Mon May 30 12:06:42 +0000 2016,737250531626848256,422388777,NathanBenaich,422388777
167,737253908364599300,@AirCanada 👋🏼🆘 https://t.co/lR0sSjAAN9,und,Mon May 30 12:06:43 +0000 2016,,54904679,AirCanada,45417534
168,737253917063581696,".@easyjet @GLA_Airport why no transport for diverted EZY019 flight passengers last night? Staff said ""there are no frees buses in Scotland""!",en,Mon May 30 12:06:46 +0000 2016,,,,541466351
169,737253917726281728,.@EtihadAirways Not yet; looking forward to it. But I have been to the other lounges: https://t.co/PCS5g9n53W,en,Mon May 30 12:06:46 +0000 2016,737251211850579973,45621423,EtihadAirways,15699715
170,737253944053760000,@Gxbriellemxry if you can get your hands on the grey qantas pyjamas they are actual goals (hit up anyone you know who has flown ~business~),en,Mon May 30 12:06:52 +0000 2016,737250074451795968,627269105,Gxbriellemxry,2962873248
171,737253961745502209,RT @EtihadAirways: Introducing our #Reimagined First Class Lounge and Spa experience in Abu Dhabi…Know more: https://t.co/pmV6NKJcg0 https:…,en,Mon May 30 12:06:56 +0000 2016,,,,139677763
172,737253968150138880,RT @elmundomovil: Lufthansa confirma que dejará de volar a Caracas temporalmente https://t.co/4xHZt7zjMb,pt,Mon May 30 12:06:58 +0000 2016,,,,2185007432
173,737253982012342272,"RT @Helenmwb: .@easyjet @GLA_Airport why no transport for diverted EZY019 flight passengers last night? Staff said ""there are no frees buse…",en,Mon May 30 12:07:01 +0000 2016,,,,140226964
174,737254016263028736,"@Rachel_Lynchx we are, the 6.45 Ryanair one! Getting close now 😁",en,Mon May 30 12:07:09 +0000 2016,737252249081155584,303372733,Rachel_Lynchx,365108744
175,737254026824298496,Problemen door bewolking boven Schiphol: KLM annuleert tientallen vluchten #NoordHolland https://t.co/ffBgr4SsYZ,nl,Mon May 30 12:07:12 +0000 2016,,,,1533047028
176,737254029525438464,RT @p_tj_w: @British_Airways is a joke. 5 hours standing at JFK check in for NYC to LHR &amp; no word from ur staff in what the hell was going…,en,Mon May 30 12:07:12 +0000 2016,,,,422388777
177,737254046231351297,"@CouchPundito @British_Airways try Emirates Jamie, much better....",en,Mon May 30 12:07:16 +0000 2016,737235050048192512,61046013,CouchPundito,252255141
178,737254065663541248,RT @optimistlondon: Tonight @British_Airways and @NY_NJairports at #JFK T7 are giving an object lesson in how not to handle a system failur…,en,Mon May 30 12:07:21 +0000 2016,,,,422388777
179,737254067978788864,"Lufthansa suspende vuelo de Caracas a Fráncfort por ""actuales dificultades económicas"" https://t.co/GUZvO0I6yX https://t.co/2LgLeQ2c96",es,Mon May 30 12:07:21 +0000 2016,,,,94016433
180,737254085305372672,RT @EtihadAirways: Introducing our #Reimagined First Class Lounge and Spa experience in Abu Dhabi…Know more: https://t.co/pmV6NKJcg0 https:…,en,Mon May 30 12:07:26 +0000 2016,,,,3254672294
181,737254115449962496,RT @libe: #AirFrance Le syndicat de pilotes majoritaire adopte le principe d'une grève longue https://t.co/GS6vxI6yTq,fr,Mon May 30 12:07:33 +0000 2016,,,,3575483181
182,737254137067405313,.@aeroportmp mon vol @Ryanair FR6318 du 03/06/2016 sera-t-il impacté par la grève de vendredi? @RyanairFlights,fr,Mon May 30 12:07:38 +0000 2016,,,,507865753
183,737254142826012673,Aerolínea alemana Lufthansa suspende vuelos a Venezuela. Muy bien. No vale la pena para nada. https://t.co/Sk8MbVA8ym,es,Mon May 30 12:07:39 +0000 2016,,,,403714562
184,737254148714926080,@British_Airways Cancellations. I'm awaiting an email confirming my cancellation + refund. 2o35va,en,Mon May 30 12:07:41 +0000 2016,736917447631077376,18332190,British_Airways,229218351
185,737254148870156288,"@bdobson99 @EtihadAirways Not in the Dreamliner I'm afraid. But there is a nice big ""bathroom"".",en,Mon May 30 12:07:41 +0000 2016,737251133207371776,148932744,bdobson99,15699715
186,737254168256237568,"RT @JamesMDOS: @British_Airways JFK was atrocious. No announcements, water or vouchers in a 5 hour queue. Not what I've come to expect from…",en,Mon May 30 12:07:45 +0000 2016,,,,422388777
187,737254171871711232,"#aviationpics: Big Qantas, Little Qantas | https://t.co/cCoSPPevc1 https://t.co/fUW0p1Psl5",en,Mon May 30 12:07:46 +0000 2016,,,,3065813609
188,737254189949149184,@KLM just sent a DM - thanks for looking into this.,en,Mon May 30 12:07:51 +0000 2016,737252519672446977,56377143,KLM,235154292
189,737254211604226048,Terrible service integration and no customer service support https://t.co/tzKbTcsEg3  #AirlineComplaints @British_Airways,en,Mon May 30 12:07:56 +0000 2016,,,,152171672
190,737254221796507648,RT @Ryanair: COMPETITION TIME!Share a pic of you with an onboard purchase today to WIN a €100 Flight Voucher RT #RyanairInflight https://t.…,en,Mon May 30 12:07:58 +0000 2016,,,,3007234755
191,737254242017259524,@Ryanair hey guys. Fr3103 leaving Amsterdam in 3 mins but no gate Info at airport??,en,Mon May 30 12:08:03 +0000 2016,,1542862735,Ryanair,259450834
192,737254258601566208,RT @laprovence: Le principe d'une grève longue voté par les pilotes du syndicat majoritaire d'@airfrance https://t.co/nWdmc9xRhS,fr,Mon May 30 12:08:07 +0000 2016,,,,514273434
193,737254269573865472,RT @L0Mun: Les pilotes #AirFrance ont voté une grève longue à 68% #SNPL à l'aube de l' #EURO2016 https://t.co/peVXT7i7TL,fr,Mon May 30 12:08:10 +0000 2016,,,,455750304
194,737254273457655808,RT @ATodoMomento_: Lufthansa y Latam no volarán mas a Caracas https://t.co/vxCwwvzBPW https://t.co/2lj1mIvR0g,es,Mon May 30 12:08:10 +0000 2016,,,,1717730054
195,737254292810272768,RT @elmundomovil: Lufthansa confirma que dejará de volar a Caracas temporalmente https://t.co/4xHZt7zjMb,pt,Mon May 30 12:08:15 +0000 2016,,,,137671958
196,737254302352179200,Lufthansa suspende sus vuelos a Venezuela por controles al dólar: Las medidas del gobierno de Maduro afectan ... https://t.co/cfGTnIflUd,es,Mon May 30 12:08:17 +0000 2016,,,,2781325585
197,737254303484784640,Ordinary life 🛫 #zaragoza #aena #aeropuerto #waiting #3fottuteoreprima #tuttacolpadigiulia #ryanair vía alecalrod https://t.co/ilVzkbkkQc,es,Mon May 30 12:08:18 +0000 2016,,,,384999359
198,737254306869477377,Lufthansa suspende sus vuelos a Venezuela por controles al dólar: Las medidas del gobierno de Maduro afectan ... https://t.co/7V3gCZZaEo,es,Mon May 30 12:08:18 +0000 2016,,,,2777806489
199,737254310564798468,@tfntblog @KLM @Delta We'll keep our fingers crossed for you! ^RSO,en,Mon May 30 12:08:19 +0000 2016,737253677463965696,732774813220147200,tfntblog,8279892
200,737254312175271936,Lufthansa suspende sus vuelos a Venezuela por controles al dólar: Las medidas del gobierno de Maduro afectan ... https://t.co/cecntmApv6,es,Mon May 30 12:08:20 +0000 2016,,,,2781220188
201,737254313546776577,#Uruguay Lufthansa suspende sus vuelos a Venezuela por controles al dólar https://t.co/RpHZhySRIY,es,Mon May 30 12:08:20 +0000 2016,,,,2325905568
202,737254326490501121,@Ryanair flying next sat from Birmingham at 12.55pm. What time will boarding gate close as order is ready in departure lounge store at 12?,en,Mon May 30 12:08:23 +0000 2016,,1542862735,Ryanair,528832688
203,737254336963719168,RT @MzKatieCassidy: Hey! @AmericanAir I left my new IPAD this evening.. Flight # AA0178 from MCO to LAX departed at 6:25pm! I was in 1A!Can…,en,Mon May 30 12:08:26 +0000 2016,,,,3396378255
204,737254336967770112,"Por cierto, que Lufthansa se une al boicot económico contra Venezuela. La directiva de Washington para derrocar a Maduro va en serio.",es,Mon May 30 12:08:26 +0000 2016,,,,108448758
205,737254345901670401,Venezuela’s isolation grows as Lufthansa cancels flights to Caracas https://t.co/tIdP9Z1M16,en,Mon May 30 12:08:28 +0000 2016,,,,2535083630
206,737254353593995265,@qantas I had reserved a seat for my flight Saturday a couple weeks back but it was released to someone else? Why would that have happened?,en,Mon May 30 12:08:30 +0000 2016,,218730857,Qantas,17355865
207,737254355397693441,Lufthansa y Latam suspenden vuelos hacia Venezuela https://t.co/yfDzNGKwRO #acn,es,Mon May 30 12:08:30 +0000 2016,,,,70502750
208,737254357415137280,@eurowings can you transfer us onto another flight to Bangkok via Cologne? Lufthansa or Swiss?? https://t.co/em6XVnlhIA,en,Mon May 30 12:08:30 +0000 2016,,26462022,eurowings,45306609
209,737254372921475076,Lufthansa ya no viajará más a Venezuela (+Detalles) https://t.co/s7yHXNp1eh  Vía la_iguanatv,es,Mon May 30 12:08:34 +0000 2016,,,,3355176322
210,737254394115284992,".@easyJet  You endangered lone women, families with small children &amp; elderly, dumping them at night with no support, advice or transport.",en,Mon May 30 12:08:39 +0000 2016,737252135205801984,38676903,easyJet,541466351
211,737254398317973504,RT @EtihadAirways: Introducing our #Reimagined First Class Lounge and Spa experience in Abu Dhabi…Know more: https://t.co/pmV6NKJcg0 https:…,en,Mon May 30 12:08:40 +0000 2016,,,,910492112
212,737254413505548288,"@SonnyWhosoever @POD @AmericanAir Blog @WesleyeNai : Texto novo lá, leia e participe! RT 'Aonde???' https://t.co/TZ9F0q5974",pt,Mon May 30 12:08:44 +0000 2016,737237238359064578,19525192,SonnyWhosoever,206645262
213,737254428651212800,"RT @JamesMDOS: @British_Airways JFK was atrocious. No announcements, water or vouchers in a 5 hour queue. Not what I've come to expect from…",en,Mon May 30 12:08:47 +0000 2016,,,,9875512
214,737254432195371008,BBC News - Lufthansa to suspend flights to Venezuela https://t.co/wvcwvnPobN,en,Mon May 30 12:08:48 +0000 2016,,,,1435088100
215,737254450600005635,"RT @KLM: KLM will be saying goodbye to the “Grand Old Lady” of the fleet, the Boeing 747. #KLMblog https://t.co/0h9Zo4iRCT https://t.co/gaw…",en,Mon May 30 12:08:53 +0000 2016,,,,46922935
216,737254456073564160,"RT @Helenmwb: .@easyJet  You endangered lone women, families with small children &amp; elderly, dumping them at night with no support, advice o…",en,Mon May 30 12:08:54 +0000 2016,,,,140226964
217,737254474696298496,RT @elcomerciocom: La aerolínea Lufthansa cancela sus vuelos a #Caracas a partir del 17 de junio » https://t.co/cCUliNtQ48,es,Mon May 30 12:08:58 +0000 2016,,,,721172700056719360
218,737254479616200704,"Retweeted El Comercio Ecuador (@elcomerciocom):

La aerolínea Lufthansa cancela sus vuelos a #Caracas a partir... https://t.co/q6sdUKtBwm",es,Mon May 30 12:09:00 +0000 2016,,,,721172700056719360
219,737254482266984448,RT @L0Mun: Les pilotes #AirFrance ont voté une grève longue à 68% #SNPL à l'aube de l' #EURO2016 https://t.co/peVXT7i7TL,fr,Mon May 30 12:09:00 +0000 2016,,,,394899132
220,737254483688841217,@KLM my flight to Glasgow cancelled rebooked for tomorrow but no mention of how to get hotel,en,Mon May 30 12:09:01 +0000 2016,,56377143,KLM,2599829042
221,737254509567692800,"@lufthansa URGENTE! AVISO que DILMA ROUSSEFF e partido PT USURPOU minha identidade. Fiz DENUNCIA ao MPF , JUIZ MORO(BRAZIL) E ONU.",pt,Mon May 30 12:09:07 +0000 2016,736859651355054080,124476322,lufthansa,729696223599468545
222,737254511052521472,@British_Airways BA855 I think heading towards @HeathrowAirport https://t.co/JvWKHBGdM6,en,Mon May 30 12:09:07 +0000 2016,,18332190,British_Airways,97296278
223,737254549984055296,@easyJet how do I claim my refund?,en,Mon May 30 12:09:16 +0000 2016,737230825956233216,38676903,easyJet,421204888
224,737254554824282112,"RT @raulbellot: @BLQairport hi, the airport's name is Gran Canaria instead of Las Palmas. Grazie ;-)  @AeropuertoGC @Ryanair https://t.co/a…",en,Mon May 30 12:09:18 +0000 2016,,,,526551972
225,737254566769627136,RT @Podemos_AND: .@easyJet #Málaga despide trabajadores con antiguedad para sustituirlos por precari@s. El #EmpleoDigno es un derecho https…,es,Mon May 30 12:09:20 +0000 2016,,,,2567970161
226,737254586189254656,@AskTSA how many bottles of wine can you check into the hold as a fragile item packaged securely amongst clothes? @Ryanair,en,Mon May 30 12:09:25 +0000 2016,,3292337961,AskTSA,429994921
227,737254587296538624,RT @JohanPauly: @MDevoldere @JPLabille @bpost_nl @PSofficiel Ten tijde van sabena en mogelijke overname KLM stonden ze ook op hun achterste…,nl,Mon May 30 12:09:25 +0000 2016,,,,549179573
228,737254599506157568,RT @libe: #AirFrance Le syndicat de pilotes majoritaire adopte le principe d'une grève longue https://t.co/GS6vxI6yTq,fr,Mon May 30 12:09:28 +0000 2016,,,,2838007451
229,737254605432754176,Lufthansa ya no viajará más a Venezuela (+Detalles) https://t.co/FW7M8o9rOy https://t.co/ItcZytFlkh,es,Mon May 30 12:09:30 +0000 2016,,,,578115860
230,737254609530572800,Really love this photo today from @LPL_Airport @easyJet such a beautiful airline https://t.co/uKC4zAmCvN,en,Mon May 30 12:09:31 +0000 2016,,,,1002073081
231,737254613292879872,Hello? @VirginAtlantic I'm an #upperclass pax and no response to my last tweet? 😳,en,Mon May 30 12:09:31 +0000 2016,,,,2511669919
232,737254629487063040,"Lufthansa suspende vuelo de Caracas a Fráncfort por ""actuales dificultades económicas"" https://t.co/GUZvO0I6yX https://t.co/2LgLeQ2c96",es,Mon May 30 12:09:35 +0000 2016,,,,94016433
